Search,Title,Cities,States,Latitude,Longitude,Description,Skills,Min_Salary,Max_Salary,Mean_Salary,URL
Data Engineer,Data Engineer,Seattle,WA,47.6062095,-122.33207079999998,"If you are a Data Engineer with experience, please read on!Located in Downtown Seattle, WA we are a rapidly growing start up in the transportation industry. We are looking for a Backend Software Engineer on a team that consolidates, curates and serves all user data for us and our partners. This is a massively scalable, fully-online/real-time data store containing all information about our users.  It fuels the entire business, from promos and incentives, to marketing and ad campaigns; from in-app customer experience to online customer service.  You'll be working closely with the Product and Business Data teams, as well as teams across the company, to collect, scale and serve the business data for all our real-time applications and ad serving.  This system is the most valuable data asset, and it is critical to building the next generation of personalized custom experiences for our users.What's In It for YouWe offer a competitive compensation package including but not limited to:- A highly competetive base salary (DOE)- Full benefits (Medical, Dental, Vision, Life)- Bonuses!- Employee Stock purchase plan, stock options- 401K - Generous PTO/Sick time- Collaborative Culture- Tons of growth potentialWhat You Will Be Doing- Creating and curating bigtables (e.g. HBase, Cassandra) for storing and serving petabytes of data- Building denormalized data models for optimizing access patterns as the business grows- Designing and implementing APIs for controlling data access and serving the business- Building and delivering ETLs and data federation pipelines- Solving complex multi-dimensional business and legal constraints related to onshoring and sharing of data- Evaluating technology stacks for increasing performance, handling large pseudo-analytic queries, and reducing infrastructure costs- Engaging in service capacity and demand planning, software performance analysis, tuning and optimization- Working with product and experience teams to define and prototype feature specifications- Working with business teams to model and serve the data for personalization and user experience customization- Work with infrastructure teams in building and scaling back-end services, as well as performing root cause analysis investigations- Collaborating across stakeholders such as data scientists, application developers, and department heads to deliver a technical solution that meets their unique needs- Participating in code and design reviews to maintain our high development standardsWhat You Need for this PositionAt least 3 Years of professional software development experience, a Bachelor's degree or higher in Computer Science, Computer Engineering or other related field, and knowledge of: - Strong knowledge of data structures, algorithms, distributed systems, and asynchronous architectures- Hands-on coder who has built backend services that handle high volume traffic- Strong understanding of system performance and scaling- Expert in at least 1 of the following languages: Go, C++, Java, Scala, Kotlin.  Expertise with multiple languages is strongly preferredNice to have, but not required, knowledge of: - Hadoop ecosystem (e.g. Spark/Storm/Hbase etc.) or equivalent, data modeling, and using various database methodologies such relational, columnar and NoSQL- Experience with Maching Learning or Data ScienceSo, if you are a Data Engineer with experience, please apply today!                                    ","['Go', 'Python', 'Java', 'C#', 'C++', 'Scala', 'Kotlin']",Unknown,Unknown,Unknown,https://www.cybercoders.com/data-engineer-job-425667
Data Engineer,Senior Data Engineer,Arlington,VA,38.8816208,-77.09098089999998,"If you are a Software Engineer with a Top Secret Clearance, please read on! We are a Government Services provider and we work closely with defense, homeland security, veteran affairs, law enforcement, and intelligence agencies to achieve their mission better, faster, and more economically.Top Reasons to Work with Us-Guaranteed Training for Employees -Rapidly growing-Cutting edge technology-We improve the way our Government does business-Small business culture -Financial stability -Creative and Collaborative EnvironmentWhat You Will Be Doing-Apply best software engineering principles and agile engineering methodologies to research, design, develop, and modify application software.-Collaborate with team members and participate in peer reviews with fellow developers to discuss best methods of software development design and implementation.-Communicate openly with the engineering, requirements and test team members.What You Need for this PositionAt Least 3 Years of experience and knowledge of:- Java- Hadoop- Cloudera- MarkLogicWhat's In It for You-Competitive Compensation-Career Advancement-Full Benefits-Telecommute Options-Vacation-401k-Sense of ownershipSo, if you are a Senior Data Engineer with experience, please apply today!                                    ","['Java', 'Hadoop', 'Cloudera', 'MarkLogic']",75000,200000,137500.0,https://www.cybercoders.com/senior-data-engineer-job-286154
Data Engineer,Senior Big Data Engineer,San Jose,CA,37.338208200000004,-121.88632859999998,"If you are a Senior Big Data Engineer skilled with Python, Scala or Java - please read on!Based in San Jose, CA (near the Westfield Valley Fair), we're a mid-sized security company (~100 people) with recent funding on a mission to ensure the security of many global organizations.  Our solution software is configurable for both local and multinational organizations and has evolved into the lightest, most scalable endpoint solution in the world.Top Reasons to Work with Us1. You'll be working with the latest backend frameworks/libraries!2. Your day to day programming duties will play a huge role in our overall company success, your work will be helping keep enterprise companies around the globe secure!3. We've got a really cool office space in a great location - literally in the middle of tons of restaurants and shops.What You Will Be Doing- Design, Build and Maintain a big data platform using open source technologies such as Hadoop, Spark and ElasticSearch- Translate business requirements into data models, algorithms and processes in order to produce the necessary results from customer data sets- Apply advanced data mining and machine learning techniques to specific domain problems for our next generation solutionWhat You Need for this Position- Bachelors degree in CS/EE- Strong background in Statistics, Math, Data Mining and Machine Learning Algorithms- Experience working with large data sets using tools like Hadoop, MapReduce, Spark and ElasticSearch etc- Working knowledge of RDBMS and NoSQL data back ends- Strong programming experience in languages like Java, Scala or Python- Working knowledge of data analysis and visualization tools like R and Matlab- Experience building end-to-end solutionsWhat's In It for You- HUGE room for career growth, we promote upward movement.- You work will be combating cyber fraud/hacking. - Great office location, plenty of things to do and places to eat on your lunch break / after work. - We're a leading company, with a global presence, fun office environment with very sharp engineers.So, if you are a Big Data Engineer local to the San Jose area - please apply today!                                    ","['Hadoop', 'Mapreduce', 'SPARK', 'ElasticSearch', 'Java', 'Scala', 'Python']",150000,200000,175000.0,https://www.cybercoders.com/senior-big-data-engineer-job-254296
Data Engineer,Senior Data Engineer,San Francisco,CA,37.7749295,-122.4194155,"Are you a Senior Data Engineer with Data Pipeline, Python & Machine Learning experience?  If so, read on...We harness the power of machine learning and predictive analytics to discover the fastest-growing companies in the consumer & retail sector.  We want to bring the data-driven revolution that has occurred in the public markets to the private markets, starting with consumer & retail.Our mission is to help entrepreneurs thrive by giving them the resources and capital they need.  We have been named one of the Top 5 Most Disruptive Companies in Finance by CNBC, one of the 50 Best Fintech Innovators by KPMG, and one of America's Most Promising Companies by Forbes.  We are backed by top-tier investors including Google Ventures, Union Square Ventures (backers of Etsy/Kickstarter), and the ex CEOs/Presidents of Goldman Sachs, Morgan Stanley, Thomson Reuters, the Stanford Endowment and Capital One.What You Will Be Doing- Help us scale a complex machine learning data pipeline- Use technologies like Python, Postgres, and apache sparkWhat You Need for this Position- Experience as a Data Engineer- Machine Learning Experience- Python Exp- Worked on large scale data infrastructure (Hadoop Stack, Spark, Kafka, Hive, etc.)- BSCS or Related DegreeWhat's In It for You- Work in a Machine Learning Environment!- Great compensation package- Awesome work environment and friendly team!So if you are a Senior Data Engineer with data pipeline, python & machine learning experience....please apply today!                                    ","['Data Pipeline', 'Python', 'Machine Learning']",150000,250000,200000.0,https://www.cybercoders.com/senior-data-engineer-job-345840
Data Engineer,Lead Data Engineer,Santa Monica,CA,34.01945429999999,-118.4911912,"Are you a Lead Data Engineer with extensive high availability data systems experience ?  If so.....read on!We are an artificial intelligence company with deep expertise in computer vision.  Our mission is to unlock the value of images and videos produced daily across the web, social media and broadcast television.  Since 2008, we have applied our patented capabilities to serve a variety of industries from advertising to professional sports.  Our image recognition technology is used by leading brands!Our data systems ingest 50 TB of new data on a daily basis. To derive meaningful analytics from this ever increasing amount of data, our Data Engineering team leverages the latest, state of the art, Big Data technologies; Spark, Kafka, Druid, Cassandra to name a few. We're now looking for an excellent Lead Data Engineer who will spearhead our effort in turning this ginormous amount of data into actionable and meaningful insights that will directly impact our bottom line!What You Will Be Doing- Lead a team of data engineers to build scalable and highly available data systems using the latest Big Data technologies (Spark, Kafka, Druid etc...)- Write high quality, fault tolerant and maintainable code. Mentor other team members to do so as well.- Evolve in an agile and fast paced environment, interfacing directly with our business and product teams.- Scale our ever growing data platform, ingesting 50TB+ of new data every day. - Go to meetups and conferences about Big Data technologies, and hopefully become a contributor in some of those projectsWhat You Need for this Position- 4+ yrs of experience managing solutions using Java technologies including broad, functional knowledge of common technologies, libraries and patterns.- Worked with Big Data technologies before. (Spark, Druid, Kafka, Cassandra, Elasticsearch...)- Experienced with designing, developing and extending complex distributed systems.- Team player and excellent communicator. You'll be mentoring the rest of the data engineering team, interfacing with our business teams, and talking directly to our business partners.Desired skills:- Excellent knowledge of SQL and relational databases. - Care about our business and our bottom line, and are very eager to help us grow.- Familiar with AWS. - Led a team before.- Experience building web services, and integrating with 3rd parties. - Some knowledge about Ad Tech.What's In It for You- Great Healthcare, Vision, Dental plans- 401k and stock options- Unlimited vacation policy- Competitive Compensation- Yearly Hackathon, fun all-hands (Vegas, Wyoming...) and monthly Happy Hours- Great office, great people, 6 blocks from the beach!So, if you are a Lead Data Engineer with extensive experience in a high availability data systems environment... please apply today!                                    ","['SPARK', 'Kafka', 'Druid']",140000,175000,157500.0,https://www.cybercoders.com/lead-data-engineer-job-383457
Data Engineer,Lead Data Engineer,Boston,MA,42.360082500000004,-71.0588801,"If you are a Data Engineer with team leadership experience, please read on!  Based in downtown Boston, we are a leading investment manager with data at the core of everything we do. For over 25 years we have been successful on a global level because of our open and collaborative approach, enthusiastic and talented team, innovative  focus, and great processes.  We are looking for a dynamic Data Engineer to lead our growing Data Engineering Team.Top Reasons to Work with Us- Great benefits and HUGE bonus potential- Flexible environment which leads to a great work life balance- Small company culture!What You Will Be Doing- lead strategy, design, and implementation of data storage and access platforms for quantitative research and production processes- relentlessly search for ways to integrate many different forms of new and innovating data sets- lead and growing a team of data engineers in design and development of data storage and access platforms- coordinating with research teams to offer access to new data sets - developing patterns and a process for on-boarding new data sets that researchers can implement- designing and implementing storage for data across MS SQL, MongoDB, and other future technologies- collaborating in architecture and evolution of data pipeline, from raw data to production- building and owning a data environment that is robust, high-quality, and provides fast accessWhat You Need for this Position- 5+ years of data engineering and architecture experience- Bachelor's degree in Computer Science- experience working with transformation and storage of quantitative financial data- leadership experience and visionary skills to shape and grow a team- desire and drive to advance our data ecosystem- experience working in a Linux environment- understanding of multiple data storage technologies: SQL, My SQL, NoSQL, MongoDB, HDF, and beyond- exposure to ETL or other data pipeline tools is a plus- proficiency working in Python (preferred), JVM, or other non-database-centric programming language- ability and willingness to work in a fast-paced, mission-critical, production environmentWhat's In It for You- Competitive salary with fantastic bonuses and profit sharing!- Great benefits (company paid premiums)- Flexible scheduling and a work / life balance- Small company culture- Onsite gym- Lots of room for growthSo, if you are a Data Engineer with team leadership experience, please apply today!                                    ","['MY SQL', 'MongoDB', 'Data Warehouse Architecture', 'Database Architect', 'NoSQL', 'Python', 'ETL', 'HDF', 'Financial Services', 'Data Storage']",150000,250000,200000.0,https://www.cybercoders.com/lead-data-engineer-job-387276
Data Engineer,Lead Data Engineer,Cambridge,MA,42.373615799999996,-71.10973349999998,"If you are a Data Engineer with team leadership experience, please read on!  Based in downtown Boston, we are a leading investment manager with data at the core of everything we do. For over 25 years we have been successful on a global level because of our open and collaborative approach, enthusiastic and talented team, innovative  focus, and great processes.  We are looking for a dynamic Data Engineer to lead our growing Data Engineering Team.Top Reasons to Work with Us- Great benefits and HUGE bonus potential- Flexible environment which leads to a great work life balance- Small company culture!What You Will Be Doing- lead strategy, design, and implementation of data storage and access platforms for quantitative research and production processes- relentlessly search for ways to integrate many different forms of new and innovating data sets- lead and growing a team of data engineers in design and development of data storage and access platforms- coordinating with research teams to offer access to new data sets - developing patterns and a process for on-boarding new data sets that researchers can implement- designing and implementing storage for data across MS SQL, MongoDB, and other future technologies- collaborating in architecture and evolution of data pipeline, from raw data to production- building and owning a data environment that is robust, high-quality, and provides fast accessWhat You Need for this Position- 5+ years of data engineering and architecture experience- Bachelor's degree in Computer Science- experience working with transformation and storage of quantitative financial data- leadership experience and visionary skills to shape and grow a team- desire and drive to advance our data ecosystem- experience working in a Linux environment- understanding of multiple data storage technologies: SQL, My SQL, NoSQL, MongoDB, HDF, and beyond- exposure to ETL or other data pipeline tools is a plus- proficiency working in Python (preferred), JVM, or other non-database-centric programming language- ability and willingness to work in a fast-paced, mission-critical, production environmentWhat's In It for You- Competitive salary with fantastic bonuses and profit sharing!- Great benefits (company paid premiums)- Flexible scheduling and a work / life balance- Small company culture- Onsite gym- Lots of room for growthSo, if you are a Data Engineer with team leadership experience, please apply today!                                    ","['MY SQL', 'MongoDB', 'Data Warehouse Architecture', 'Database Architect', 'NoSQL', 'Python', 'ETL', 'HDF', 'Financial Services', 'Data Storage']",120000,200000,160000.0,https://www.cybercoders.com/lead-data-engineer-job-395264
Data Engineer,Senior Data Engineer,Culver City,CA,34.021122399999996,-118.3964665,"Located in a beautiful office in Culver City, we are a well-funded post series B start up software development data company that creates world-class sensor technology that is currently on 300+ apps and more than 2 million devices in the US. Our panel generates more than a terabyte of sensor data every single day and provides a detailed view of more than 100 million anonymous user visits a month.This technology provides our customers with real-time data analytics that is used to better understand the market potential of new products and services. This software helps companies plan, build and distribute creative content that moves across multiple channels. We are a rapidly growing and are currently looking for a stellar addition to our team. The ideal candidate will have 3+ years of professional experience in Python or Ruby on data driven applications. You will be working on building creative tools within our marketing software. You will have the opportunity to mentor fellow engineers and influence the infrastructure of the application. So, if you are a Senior Data Engineer with 4+ years of professional experience building out data processing or ETL data pipe lines using - Apache Spark- Apache Airflow- AWS S3/Redshift/EMR- PythonWe want to hear from you!!!What You Will Be DoingWe are looking for a strong engineer to contribute to creating world-class emergency technology by building out and expanding our complex data infrastructure. You will have the opportunity to shape the evolution of our data pipeline as I see major re-architectures happening in the next 2 years. This would include bringing in new technologies as we scale and add more use cases.The technologies that we use are:- Apache Spark- Apache Airflow- AWS S3/Redshift/EMR- PythonWhat You Need for this PositionRequirements:- 4+ years of professional software development experience- 2+ years experience building out data infastrastructure- strong work ethic- strong CS fundamentals- nice to have: data processing experience, startup experience, location/sensors experienceWhat's In It for You- Competitive salary DOE - Annual performance bonus- Stock option equity component - Comprehensive benefits package with medical, dental, and vision component- Creative flexibility and opportunity to impact a growing startup!So, if you are a Senior or Lead Data Engineer with 3+ years of professional experience building out data infrastructure using Spark, Python, AWS S3, Redshift, EMR, Python technologies please apply now or send your resume to howard.braithwaite@cybercoders.com for immediate consideration.                                    ","['SPARK', 'Airflow', 'Redshift', 'Python']",140000,175000,157500.0,https://www.cybercoders.com/senior-data-engineer-job-403975
Data Engineer,Python Data Engineer,San Francisco,CA,37.7749295,-122.4194155,"We are seeking a talented Python Data Engineer to join our team building an AI-based website optimization product. If this sounds intriguing, please keep reading!Based in San Francisco, CA we have brought together a team of world-renowned experts in AI and Machine Learning to build the world's fastest and most distributed computational AI platform. Companies are leveraging our platform for scientific research, business intelligence, finance and robust web marketing. Now that we have secured an incredible level of funding from some of the most influential investors in the world, we are looking to scale out our B2B services. This particular product improves conversion rates on eCommerce sites for our customers, by conducting automated A/B tests at AI scale.What You Will Be DoingAs an integral part of our R&D and web optimization product team, your challenge will be to understand our data needs, architect an effective solution from the ground up, and then build it, all in conjunction with data scientists, core engineers, and architects.Top Reasons to Work with Us1.) We have closed our largest round of funding to date and are scaling out our team, products and revenue streams2.) At the forefront of artificial intelligence, we are evolving technology and business with never-before-seen capabilities.3.) We offer top market salaries, stock, benefits, part-time telecommute options, bonuses, 401K and more!What You Need for this Position- Bachelor's Degree in Computer Science (or closely related)- 6+ years of professional experience developing a combination of data and server technologies- 2+ years of Python development experience- Experience working with a range of data systems (e.g., Spark, Cascading, Hadoop, Hive, Pig, Storm, ElasticSearch)- Deep knowledge of relational, structured, semi-structured and unstructured data systems and when to use each type of system- Experience building scalable, distributed systems with microservices architectureBonus:- Experience with RESTful services, JSON and XML metadata, Docker containers.- Experience with evolutionary algorithms, or machine learning.- Experience with AWS, the Netflix stack, and microservices.- Knowledge of and an appreciation for open source projects, design patterns, and enterprise architecture patterns.What's In It for You- Take-as-you-need vacation!- 10 company holidays- Telecom reimbursement- Tons of snacks and beverages- Catered educational lunches every Tuesday- Catered lunch every Friday- Super-convenient location near BART, Caltrain, Muni, Ferries- Team Events, Happy Hours, Holiday Parties, more.So, if you are a Sr. Level Data Engineer with Python skills, please apply today!                                    ","['Python', 'Data Engineering', 'Data Systems (Spark/Hadoop/Hive/Pig/Storm/Elastic)', 'Microservices architecture']",150000,200000,175000.0,https://www.cybercoders.com/python-data-engineer-job-411915
Data Engineer,Senior Data Engineer,Venice,CA,33.9850469,-118.4694832,"Are you a Senior Data Engineer that wants to lead the development of the platform which powers the operation of the business?  If so, read on...We are a nimble, passionate team who believes you should start and end your day feeling your very best. Our company is backed by tier 1 VCs, angels and strategic investors. We offer a competitive salary, generous health benefits (from day one) and give your our products to experience firsthand. Every day is casual Friday with us!We are looking for a Senior Data Engineer  to lead the development of our data platform which powers the operation of the business. The Senior Data Engineer will be joining a small and growing digital team and leading them towards improving our data management, architecture, and the flow of information over our ETL pipelines.What You Will Be Doing- Partner with Digital Product Management, Customer Experience, Supply Chain, Fulfillment and Marketing teams to build the foundation of our data practices.- Be responsible for the technical leadership and design of our data warehouses and pipeline architecture- Understand direct-to-consumer business and create solutions to our complex data challenges- Show initiative solving important business problems.What You Need for this PositionThe Senior Data Engineer must have at least 3-4 years of hands on experience in big data environments as well as be comfortable with: - Bachelor's Degree in Computer Science, Data Science, or related field- Programming experience with Python or R- Strong with ETL pipeline architecture and configuring databases- Hands on with relational and non-relational database models (MySQL, PostgreSQL, Oracle, NoSQL, MongoDB, etc.)- Strong knowledge of Spark and Hadoop technology (Hive, HBase, HDFS, etc.)- Solid grasp of cloud technologies (AWS, Google Cloud, etc.)What's In It for You- Competitive compensation package- Vacation/PTO plan- Medical/Dental/Vision insurance plan- Amazing in office benefits!So if you are a Senior Data Engineer that wants to lead the architecture of data the platform which powers the operation our massive ecommerce business...APPLY TODAY!  Interviews are occurring this week!                                    ","['Python', 'AWS', 'Redshift', 'ETL', 'Hadoop', 'SPARK', 'Hive', 'Kafka']",140000,175000,157500.0,https://www.cybercoders.com/senior-data-engineer-job-417574
Data Engineer,Senior Data Engineer,San Francisco,CA,37.7749295,-122.4194155,"If you are a Senior Data Engineer with experience building SaaS systems, please read on!Job Title: Senior Data EngineerLocation: San Francisco, CASalary: $160-200k + Equity optionsThe company: We are a digital identity management company that is transforming the way organizations interact securely with customers, employees, and devices. Our customers are some of the biggest companies, organizations, and even countries in the world. We pioneered open source identity and access management, and we are working on our next big feature, which is to provide our clients with a SaaS product that brings identity security functionality to the IoT. Are you interested in joining a late stage fast paced company in the Security space? Do you love building data structures and pipelines from the ground up? If you answered yes this is the place for you!!  Apply now!What You Will Be Doing-Assemble large, complex data sets that meet functional / non-functional business requirements.-Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.-Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and Google/AWS technologies.-Build analytics tools and API’s that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.-Work with partners including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.-Keep our data separated and secure across national boundaries through multiple data centers and cloud provider regions.-Create data tools for analytics and data scientist team members that assist them in building our product into an innovative industry leader.-Work with data and analytics experts to strive for greater functionality in our data systems.What You Need for this PositionRequirements: Bachelors in Computer Science - preferred Masters or PhDMore Than 5 Years of experience and knowledge of:- Data Pipelines- Data Structures- AWS/Cloud Infrastructure- Platform Infrastructure- Big Data-Hadoop/kafka/storm/spark/zookeeper/hbasePlus: Data Science/Machine LearningSo, if you are a Senior Data Engineer with experience, please apply today!                                    ","['Data Pipelines', 'Datat Structures', 'AWS/Cloud Infrastructure', 'Platform Infrastructure', 'Big Data-Hadoop/kafka/storm/spark/zookeeper/hbase']",160000,200000,180000.0,https://www.cybercoders.com/senior-data-engineer-job-419818
Data Engineer,Principal Data Engineer,San Francisco,CA,37.7749295,-122.4194155,"If you are a SPrincipal Data Engineer with experience building SaaS systems, please read on!Job Title:Principal Data EngineerLocation: San Francisco, CASalary: $180-215k + Equity optionsThe company: We are a digital identity management company that is transforming the way organizations interact securely with customers, employees, and devices. Our customers are some of the biggest companies, organizations, and even countries in the world. We pioneered open source identity and access management, and we are working on our next big feature, which is to provide our clients with a SaaS product that brings identity security functionality to the IoT. Are you interested in joining a late stage fast paced company in the Security space? Do you love building data structures and pipelines from the ground up? If you answered yes this is the place for you!!  Apply now!What You Will Be Doing-Assemble large, complex data sets that meet functional / non-functional business requirements.-Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.-Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and Google/AWS technologies.-Build analytics tools and API’s that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.-Work with partners including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.-Keep our data separated and secure across national boundaries through multiple data centers and cloud provider regions.-Create data tools for analytics and data scientist team members that assist them in building our product into an innovative industry leader.-Work with data and analytics experts to strive for greater functionality in our data systems.What You Need for this PositionRequirements: Bachelors in Computer Science - preferred Masters or PhDMore Than 5 Years of experience and knowledge of:- Data Pipelines- Data Structures- AWS/Cloud Infrastructure- Platform Infrastructure- Big Data-Hadoop/kafka/storm/spark/zookeeper/hbasePlus: Data Science/Machine LearningSo, if you are a Principal Data Engineer with experience, please apply today!                                    ","['Data Pipelines', 'Datat Structures', 'AWS/Cloud Infrastructure', 'Platform Infrastructure', 'Big Data-Hadoop/kafka/storm/spark/zookeeper/hbase']",160000,225000,192500.0,https://www.cybercoders.com/principal-data-engineer-job-420351
