Search,Title,Description,Skills,Location,Cities,States,Latitude,Longitude,Min_Salary,Max_Salary,Mean_Salary,URL
Business Intelligence,"SQL Development Specialist - Data Extraction, Power BI","THIS POSITION PROVIDES RELOCATION TO DAPHNE, AL IN THE BEAUTIFUL SOUTHERN GULF SHORESWe are headquartered in Daphne, Alabama where we deliver award-winning service by strategically building the strongest team and developing best-in-class processes.  Currently, we're looking for a SQL Server Specialist with the following in their arsenal...What You Will Be DoingOur ideal candidate will be working across all business units, sites and partners, to develop and implement SQL data extractions, normalization and presentation for business analytical use. They will execute assignments relating to varied ERP data extraction and end-user reporting platforms.What You Need for this PositionCore Skill Requirements:3-4 years of knowledge and experience with SSIS and SSRS required.3-4 years of working knowledge of SQL Server and relational database normalization.3-4 years of experience working with data warehouses/data marts a plus.7-8 years of overall work experience within all aspects of the software development life cycle (SDLC) but specifically in areas of requirements definition, scripting, integration, data transformation, and presentation.5+ years of reporting experience, analytics experience, or a combination of both using Microsoft BI Tool sets (e.g. Power Pivot, Excel etc.). emphasis on Power BI5+ years of SQL Server Integration Services (SSIS) experience and SQL Server Reporting Services (SSRS) experience.Minimum qualificationsB.S. in Information Systems, Computer Science or equivalent experienceMinimum experienceKnowledge and experience with extract/translate/load (ETL) middleware solutions such as InformaticaSolid experience in MS Office 365 productivity suite products (Excel, SharePoint, Powerpoint)Knowledge and experience with Oracle DB and OBIEE, Hyperion reporting toolsBS in Information Systems, Computer Science or equivalent experienceWhat's In It for YouRelocation expenses provided Competitive SalaryFull Benefits - Medical Dental, VisionMatching 401kPTOSo, if you are a Sr. SQL Development Specialist with the right experience, please apply today!                                    ","SQL Server, SSIS/SSRS, Data Scraping, Microsoft Office 365, Power BI, SharePoint, Oracle EBS, ETL Process, OBIEE, Hyperion","Daphne, AL",Daphne,AL,30.6035255,-87.9036047,70000,85000,77500.0,https://www.cybercoders.com/sql-development-specialist-data-extraction-power-bi-job-424716
Business Intelligence,Data Warehouse Architect,"If you are a Data Warehouse Architect with ETL and SQL Server experience, please read on!We are a leading auto parts retail company with multiple locations across the US looking to expand our business intelligence division to support our massive database and we need you to make our 2018 goals happen!We are exclusively a SQL Server shop and looking to hire for multiple positions across multiple experience levels.   If you are passionate about data warehousing and looking to take the next step in your career, then this is the position for you!Top Reasons to Work with Us- Competitive compensation AND comprehensive benefits package- Recently renovated office- Work hard, play hard mentality - Interact with a dynamic and past-paced team of professionals- High Career MobilityWhat You Will Be DoingDesigning and Deploying from scratch:-Databases-Data models-Database vision-Table evolution-Data architectureWhat You Need for this PositionMust Have:- A bachelor's degree or higher in a technical discipline (Computer Science preferred)- At least 5 years hands-on experience with SQL Server- At least 5 years deploying and designing databases- ETL / data pipelines- Passion for Data WarehousingNice to Have:- Automotive and /or Supply Chain Industry experience- E-commerce experienceWhat's In It for You- Competitive base salary- Bonus potential- Regular performance/salary reviews- Healthcare benefits- PTO- Work/life balance- Casual company cultureSo, if you are a Data Warehouse Architect with ETL and SQL Server experience, please apply today!                                    ","ETL, Business Intelligence, SQL Server","Atlanta, GA",Atlanta,GA,33.7489954,-84.3879824,Unknown,Unknown,Unknown,https://www.cybercoders.com/data-warehouse-architect-job-421323
Business Intelligence,"Director of Analytics (SQL, Tableau)","Fast-growing Educational Tech company that incorporates music to help students learn!  Students in over 20,000 schools use our interactive learning tools to master academics.  This is an opportunity where you will have an instant impact on teachers and students around the world!  You will be working with a very collaborative and supportive team.  Office is located in Dumbo and has easy access to roof deck, parks, and waterfront with postcard views!What You Will Be Doing- Lead and build out the data team- Deliver high impact analysis and insights- Figure out the best tools for storing, retrieving, analyzing and displaying data- Create processes for when and how to automate reports - Hire, manage and support a team of data analysts- Find answers to questions such as: What do we know about leads that convert to paying customers? What do we know about customers that renew?What You Need for this Position- 5+ years experience of BI, analytics and quant (preferably in a tech/product field)- Experience with statistical modeling- Experience managing and / or growing a small team- Experience gaining insights to help stake holders make business decisions - Bachelor's Degree in a business field or relatedPlus Skills- SQL, Redshift- Tableau, grow, etc.What's In It for You- Competitive salary- Medical, Dental, Vision and Dependent care- 401(k)- Stock Options- Flexible PTO and parental leave - Health  Wellness stipendSo, if you are a Director of Analytics with experience, please apply today!                                    ","Analytics, Data Analysis, Business Intelligence, SQL","Brooklyn, NY",Brooklyn,NY,40.6781784,-73.9441579,150000,200000,175000.0,https://www.cybercoders.com/director-of-analytics-sql-tableau-job-425155
Business Intelligence,"Account Executive - SaaS, Analytics/Data","Based in Seattle, we are a business intelligence and analytics SaaS platform company that's revolutionizing a rapidly-growing and stable industry! With a founding team that has successfully built and grown companies, we are looking for sharp Account Executives to drive growth and increase revenues for our incredible software product line!If you are a Account Executive with SaaS sales experience, please read on!Top Reasons to Work with Us1. Incredible Revolutionary Technologies!2. Experienced Leadership with Proven Track Record of Success!3. Fast-Growth, Stable Industry Leader!4. Tremendous Career Growth Opportunity!5. Collaborative, Fun Environment with Sharp, Talented Teams!6. Competitive Compensation!7. Solid Benefits (75% Covered), Equity, and Perks!What You Need for this Position- 3-5+ Years of experience and knowledge of SaaS Sales experience is REQUIRED- Inside Sales (B2B) experience is REQUIRED (Cold Calls, Online Demo's, Video Conferences, etc.)- Proven ability to be knowledgeable in different suites of software products/services/offerings with a variety of users (i.e Producers/Manufacturers, Suppliers/Wholesalers/Distributors, Retailers/Product Inventory/Sales Insights)- Proven ability to work in ""short"" sales cycles (approx. 45 days)- Software sales with (or related to) Business Intelligence, Analytics, Data-Driven Insight Software is a HUGE plus- Ability to develop and close new business, while building relationships in a tight-knit industry- Ability to work with a variety of clients; Polished enough to work with C-Level Executives, while also being able to effectively communicate with non-technical clientsPlease fill out questionnaire when applying to highlight your relevant experience, expedite the process (skip HR interview), and uniquely position yourself from other candidatesSo, if you are a Account Executive with SaaS Sales experience, please apply today!                                    ","Account Executive, Sales, SaaS, Business Intelligence, B2B Sales","Seattle, WA",Seattle,WA,47.6062095,-122.3320708,Unknown,Unknown,Unknown,https://www.cybercoders.com/account-executive-saas-analytics-data-job-412522
Business Intelligence,Sr ETL / Tableau Developer,"We are a fast growing organization that is one of the most trusted companies worldwide.  We focus on the development of robust delivery and distribution tools through the use of technology.  Our significant growth and ability to continuously win new business is largely based on the level of flexibility and customization our technology offers.If you are a Sr ETL / Tableau Developer with experience, please read on!What You Will Be DoingAs Sr. ETL/Tableau Developer on the team, you will be working with BI team to design, develop, implement and document data integration processes, as well as influence the long-term evolution of our analytics capability. The ideal candidate will have extensive experience with traditional Data Warehouse concept. The candidate should have excellent communication skills and able to work with product owner to develop and define technical requirements. The candidate should have good knowledge and working experience with Tableau.What You Need for this Position•5+ years experience implementing ETL for Data Warehouse and Business Intelligence Solution•7+ Years experience in RDBMS design, development and performance tuning•Ability to create ETL specifications, unit, and system integration test cases•Build reusable components for a scalable ETL methodology such as error handling, logging and recoverability•Deep familiarity with MS SQL Server 2008 R2 to MS SQL Server 2014 database technologies and ETL best practices with MS SQL Server environment•Ability to read and write effective, modular, dynamic (parameterized) and robust code, establish and follow already established code standards, and ETL framework•Experience using Business Intelligence Development Studio to build SSIS packages•Excellent troubleshooting & optimization skills: interpreting ETL logs, performing data validation, dissecting SSIS code, understanding the benefits and drawbacks of parallelism, experience with change data capture, using expressions, scoping of variables, commonly used transforms, event handlers and logging providers, ability to understand and optimize the surrogate key generation and inconsistent data type handling.•Experience in performance tuning of the SSIS packages,  deploying and administering SSIS packages, proficient in utilizing scripting in SSIS, and replacing ActiveX script tasks in DTS with the script task in SSIS.•Ability to capture and research SSIS issues and bugs, build sample test jobs that recreate a bug, and troubleshoot the ETL until successful issue resolution.•Experience with creating data sources for Tableau•Experience with creating visuals with Tableau •Responsible for unit, string, and system testing and assisting in development of UAT test plans•Experience with NoSQL databases such Mongo DB is a plusWhat's In It for You•Competitive compensation•Comprehensive medical, dental and vision benefits•Supplemental benefit options•Generous Paid Time Off•401(k) Employer ContributionSo, if you are a Sr ETL / Tableau Developer with experience, please apply today!                                    ","ETL, RDBMS, Tableau, SQL, API, NoSQL, MongoDB, DTS, Business Intelligence","Irvine, CA",Irvine,CA,33.6845673,-117.8265049,Unknown,Unknown,Unknown,https://www.cybercoders.com/sr-etl-tableau-developer-job-403197
Business Intelligence,"Director of Delivery - Data Analytics, Big Data, ETL, BI, DW","If you are a Director of Delivery with experience, please read on!Top Reasons to Work with UsHeadquartered in beautiful Milpitas, CA, and just a short 5 miles away from the Great Mall, we are a global, fast-growing consulting and IT services company specializing in the deliverance of content management, digital commerce, and data analytics solutions for our retail, high technology, and manufacturing clients. Due to very high demands and growth, we are in need of hiring for a hands-on, client-facing Director of Data Analytics that possesses strong experience with Big Data, ETL, BI, and DW platforms.Sound like you?? Apply directly with the link below or shoot your resume over to neda.talebi@cybercoders.com!What You Will Be Doing- Hands-on leader engaging in complex data challenges and information management projects- Delivery for all projects, programs, and tactics- Build and develop a strong team of Data Analysts and Business Intelligence Engineers- Collab with data scientists to frame, prioritize, and structure business problems- Partner and lead data engineer team to leverage data pipelines, applications, and platforms in support of analytics and to build scalable self-serve analytics capabilities- Drive development, design, and deployment of standardized metrics and dashboards to measure our delivery across all accounts- Expand, prioritize, and manage the portfolio of analytics, BI, and data projects to meet business requirements as well as time/budget constraintsWhat You Need for this Position- 10+ years experience in Data Analytics, Business Intelligence, and Reporting, Product Delivery - hands-on from a solution/architecture perspective- Proven track record of delivering high-scalable and reliable solutions through multiple cycles- Experience w/ the following platforms that are a must: Big Data - Hadoop DW - Teradata, Oracle Exadata, Vertica, etc. ETL - Informatica, Datastage, Talend, etc. Business Intelligence - Microstrategy, Tableau, Cognos, etc.Big Plusses:+ Having an MBA+ Software/IT services or client consulting experienceSo, if you are a Director of Delivery with experience, please apply today!                                    ","Data Analysis, Business Intelligence, E-Commerce, Data Management, ETL processes","Milpitas, CA",Milpitas,CA,37.4323341,-121.8995741,175000,225000,200000.0,https://www.cybercoders.com/director-of-delivery-data-analytics-big-data-etl-bi-dw-job-404267
Business Intelligence,Sr. Software Systems Developer,"Attention Sr Software Developers!!! If you have 5+ years of technical software development experience and always dreamed of taking a company to new heights than oh boy do I have an opportunity for YOU! We are a family owned, values driven industrial sand supplier with a team who is passionately pursuing excellence and stakeholder satisfaction. We are committed to producing the highest quality industrial silica sand products, operating our facilities in an environmentally responsible manner, ensuring the health and wellness of our associates and of the communities in which we operate. The sand and coated sand products  that we produce are used in a variety of industrial and environmental applications. Markets we serve include oil and gas production (hydraulic fracturing), metalcasting, construction, recreation, filter media, glass, and agriculture among others.If you are a Sr Software Systems Developer with 5+ years of software development experience, please read on!What You Will Be DoingThe Software Systems Developer will be primarily responsible for programming changes to the company’s Business Application Systems. This person will lead new system implementations, upgrades, and software integrations while establishing and maintaining programming best practices. This position will also collaborate with cross-functional teams and work closely with end users to maximize return on the company’s investment in its software applications.What You Need for this Position•      Bachelor's degree in computer science •5+ years software development experience•Experience with SQL Server databases•Experience with Enterprise Data Warehouse methodologies and design•Experience with Business Intelligence (BI) tools and platformsWhat's In It for YouCompetitive salary, full suite of benefits, unbelievable opportunity for growth, and the opportunity to get in on the ground floor and take us to a new level!!So, if you are a Sr Software Systems Developer with 5+ years of experience, please apply today!!                                    ","Software Development, Business Intelligence, C#, .NET, Java","Berlin, WI",Berlin,WI,43.9680364,-88.9434476,90000,120000,105000.0,https://www.cybercoders.com/sr-software-systems-developer-job-414890
Business Intelligence,Technical Customer Success Manager,"If you are a Customer Success Manager with experience, please read on!What You Will Be DoingRESPONSIBILITIES-Own the overall relationship and customer satisfaction of existing clients-Provide training, guidance, and advice for using our system-Establish a trusted “strategic advisor” relationship with your clients-Advocate for your customers as needed, by communicating their requirements cross-departmentally-Do basic technical configuration changes yourself, directly, to be able to address some customer requests independently-Be an effective Change Manager, with excellent visual, written, and oral communication skills to communicate major product updates and releases for smooth transitions-Ability to handle occasionally frustrated users, and have an instinct for turning them around-Communicate with customers proactively for regular check-ins-Develop your own methods for maintaining customer satisfaction and success-Help drive customer references, testimonials and case studies-Provide feedback to the product team by effectively communicating customer needs and help design ideal offering/features by working cross-functionally across various teamsWhat You Need for this PositionREQUIREMENTS-Extremely strong presentation and communication skills-Fast learner who can understand technology at any level, and communicate complex topics to audiences at all levels of technical competencies-Creative problem solver with an analytical mindset-Experience in technology-related fields, especially: mobile applications, e-commerce solutions, ERP systems, accounting software, or SaaS / Cloud-based systems.-Proactive, highly organized, with an ability to manage multiple tasks simultaneously-Rich and effective interpersonal skills-MS Office Suite (Excel, PowerPoint, MS Word)-Ability to communicate fluently in written and spoken English; fluency in other languages would be a plus-The ability to stay organized in a fast-paced, busy environment without sacrificing attention to detail-A proven track record of successfully building relationships with all levels-Preferred: Experience in wholesale distribution, B2B sales, field sales representatives, and e-commerce business workflows.-Preferred: Bachelor’s degree in a relevant major from an accredited institutionSo, if you are a Customer Success Manager with experience, please apply today!                                    ","Customer Success Experience, Customer Renewals, Business Intelligence, Enterprise Software, SaaS","New York City, NY",New York City,NY,40.7127753,-74.0059728,75000,90000,82500.0,https://www.cybercoders.com/technical-customer-success-manager-job-414989
Business Intelligence,Oracle Applications Developer,"If you are a Oracle Applications Developer, read on!We are a technology consulting company based in San Diego, CA, and we have one of the sharpest teams around!We are currently looking for an Oracle Applications Developer to join our team in a couple weeks!If you're interested, apply now!What You Need for this PositionAt Least 3 Years of experience and knowledge of:- Oracle- Oracle E-Business Suite- Oracle Forms- Oracle reports- bi publisher- PL/SQL- Oracle Applications FrameworkSo, if you are a Oracle Applications Developer with experience, please apply today!                                    ","Oracle, Oracle E-Business Suite, Oracle Forms, Oracle reports, bi publisher, PL/SQL, Oracle Applications Framework","San Diego, CA",San Diego,CA,32.715738,-117.1610838,Unknown,Unknown,Unknown,https://www.cybercoders.com/oracle-applications-developer-job-402706
Business Intelligence,Director of Analytics,"If you are a Director of Analytics with experience, please read on!If you are interested in joining a growing company that definitely cares about providing a great working environment for its employees, then apply immediately.Your application will be considered incomplete unless the screening questions are answered, and incomplete applications cannot be submitted for further review. Please answer all of the screening questions in detail in order to expedite the process.What You Will Be Doing-Responsible for all recurring reporting across the business-Build a team of two analysts from the ground up within your first year-Drive data insights for various teams-Partner with other leaders across the company, including product, engineering, marketing, strategy & insights, operations, and content to understand their analytical needs and then develop the reports/dashboards that meet those needs-Selecting and implementing the visualization and reporting tools for the organization & defining the processes from the ground up-Drive ad-hoc analysis and reporting when neededWhat You Need for this PositionMust Have Skills:-7+ years of experience in analytics with increasing responsibility and strong track record of managing teams-SQL and R or Python skillsPreferred Skills:-Start Up Experience-Experience in ecommerce and/or subscription media businesses is a major plusWhat's In It for You-$140,000-$200,000 Base Salary (DOE)-Health-Dental-Vision-Life Insurance-401k-PTO& much more!So, if you are a Director of Analytics with experience, please apply today!                                    ","SQL, Python, R, Statistics, Analytics, E-Commerce, Web Analytics, Subscription Media, Business Intelligence, Business Analytics","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,140000,200000,170000.0,https://www.cybercoders.com/director-of-analytics-job-427634
Business Intelligence,Director of Delivery - Retail/E-Commerce,"If you are a Director of Delivery - Retail/E-Commerce with experience, please read on!Top Reasons to Work with UsHeadquartered in beautiful Milpitas, CA, and just a short 5 miles away from the Great Mall, we are a global, fast-growing consulting and IT services company specializing in the deliverance of content management, digital commerce, and data analytics solutions for our retail, high technology, and manufacturing clients. Due to very high demands and growth, we are in need of hiring for a hands-on, client-facing Director of Delivery in the Retail and E-commerce spaces, delivering and owning a high level of governance of client relationships and global delivery.Sound like you?? Apply directly with the link below or shoot your resume over to neda.talebi@cybercoders.com!What You Will Be Doing- Must play a key role in growth and are tasked with rapid business expansion within their assigned accounts, including growing a select client cluster with clearly established top line and bottom line targets, and being able to sell new service offerings and solutions to the client cluster in order to achieve targeted results including successfully owning and delivering for the client- Establishing and managing the overall client relationship with key decision makers- Establishing and building ""trust"" and leveraging client context by understanding client's overall business goals- Directing and managing the overall client relationship to include work quality and customer satisfaction- Contributing to new business development efforts, partnering with sales teams, to enhance and broaden the relationship in existing clients, and to create new logos within the vertical- Should be comfortable in dealing with Architecture, Design, Program Planning discussions with senior client stakeholders on an ongoing basis- Should be comfortable in groups/teams and be able to both lead and follow. Must bring top-notch consulting /relationship management skills and a deep appreciation of IT tools, techniques, systems and solutions. The Client Partner will be held accountable for Client satisfaction, Delivery quality and GrowthWhat You Need for this PositionPast experience who has done client management and ran development teams delivering $30M+ into retail domain- Java J2EE Web Development tech stack knowledge- Account management- Client relationships- Global delivery management- Minimum 18+ years of experience in a client facing role/account leadership delivery role in IT professional services/management consulting firm- Experience w/ the global service delivery model- Proven track record in client relationship management, driving large & complex engineering platform or engagement - Strong background in a project environment and application development- Knowledge of value articulation principals include client ROI and appropriate storyboarding techniques- Knowledge of Client context and client engagement guidelines including organizational sensitivities to consistently look for new solutions- Specialized knowledge of industry analytics and is able to use trends to forecast and provide inputs within the organization to come up with right solutionsNice to haves:- Strong leadership skills/demonstrated capabilities of being a thought leader- Proven track record of building and maintaining long-term relationships at senior levels- Conceptualize, analyze, create blueprints for business transformations, and present solutionsSo, if you are a Director of Delivery - Retail/E-Commerce with experience, please apply today!                                    ","Delivery, Retail, E-Commerce, client-facing, Data Analysis, Business Intelligence, Data Management, ETL processes","Milpitas, CA",Milpitas,CA,37.4323341,-121.8995741,175000,200000,187500.0,https://www.cybercoders.com/director-of-delivery-retail-e-commerce-job-414184
Business Intelligence,"Solutions Architect - Excel, SQL, Tableau","Keep in mind that if you fill out our 5 minute questionnaire, you are 3X more likely to be interviewed! The magic of our platform starts with the creation of a digital duplicate of your entire operation that is structured using the language of your own business.  Then data is harmonized from disparate sources to enable a completely elastic 360 view of your business. Our platform aligns organizational thinking, inspiring real-time collaboration and problem solving on any device.Top Reasons to Work with Us1. We have an exciting cloud based platform that revolutionizes the way an organization utilizes its data.2. We are a rapidly growing startup culture.3. We are building new applications with new technology and we need you to join.$75-85K Base!Bonus!Equity!Health!Dental!Vision!What You Will Be DoingYou will be responsible for designing, documenting and helping implement a highly available, scalable and performant platform for our current solution stack and helping execute the strategic implementation of our enterprise solutions into the platform.Position Description •Gather and analyze data and develop architectural requirements for different customer solutions;•Assist in the set-up, design and development of business solutions for different industries;•Bridge the gap between identified business requirements and fully developed platform;•Participate in technical and business discussions relative to future architecture direction;•Design and develop architectures and solutions that are modular and scalable;•Research and evaluate emerging technology, industry and market trends to assist in solutions development.What You Need for this PositionBACKGROUND/EXPERIENCE •Proven organizational skills, strong communicator, professional in appearance and demeanor;•Must be motivated, self-starter and have the ability to work independently with minimal supervision;•Proven experience in preparing/delivering group presentations within various areas and levels of an enterprise.•A working knowledge of business intelligence software, solutions and industry trends.•2-5 years experience in an industry such as supply chain, healthcare, manufacturing, insurance, retail / consumer package goodsEDUCATION•Minimum of Bachelor’s Degree in Computer Science, Business, Analytics, Finance, Operations or other related fields;Experience in:ExcelSQLTableauPower BIWhat's In It for You$75-85K Base!Bonus!Equity!Health!Dental!Vision!So, if you are a Solutions Architect with experience, please apply today!                                    ","Excel, Power BI, Tableau, .NET, Java, Pre-Sales, AWS, C#, .NET, ASP.NET","Peoria, IL",Peoria,IL,40.6936488,-89.5889864,75000,85000,80000.0,https://www.cybercoders.com/solutions-architect-excel-sql-tableau-job-419147
Business Intelligence,JD Edwards EnterpriseOne Developer,"If you are a JD Edwards EnterpriseOne Developer, please read on!We are solid, long-standing company strong in our market, looking for a JD Edwards EnterpriseOne Developer to join our team.  We are looking for someone strong in JDE EnterpriseOne development which expertise in Sales and Distribution.  This includes the analysis, design, development and implementation of business applications.  Your role will center around new development, upgrades, troubleshooting and working with the users.  You will be part of a small team working on projects through the entire Software Development Life Cycle.  If you have experience integrating with OTM that would be very helpful (preferred but not required) as we have a current OTM project going on right now.Experience with business intelligence tools or CNC experience is a huge plus!What You Need for this PositionRequirements:Bachelor's degree in Computer Science or Related field8+ years of development experience in JD Edwards EnterpriseOne (JDE E1) and currently working with 9.2.Expertise in JDE E1 Sales and Distribution SDLC experienceSQLPluses:Experience with:BI Publisher and One ViewOTM integration CNC Administration skills (Power/AIX environment)EDI transactionsOracleWhat's In It for YouWe offer a strong compensation package and a great environment, truly like a family!  We are extremely stable and with long term tenures!Local Candidates ONLY please.So, if you are a JD Edwards EnterpriseOne Developer, please apply today!                                    ","JD Edwards Enterprise One, Sales and Distribution, One View, bi publisher, SQL, CNC, EDI","White Plains, NY",White Plains,NY,41.03398620000001,-73.7629097,Unknown,Unknown,Unknown,https://www.cybercoders.com/jd-edwards-enterpriseone-developer-job-420745
Business Intelligence,Software Developer (SSIS/SSRS),"If you are a Software Developer SSRS/SSIS with experience, please read on!We are headquartered in the beautiful Portland, ME area and we are one of the Northeast's leading insurance carriers. We have been proudly serving the Portland area for nearly 25 years and have grown to be one of the most trusted and respected insurance carriers around. We have a very collaborative and fun environment that understands the necessity of a healthy work-life balance (especially with all of the beautiful local trails)!This Software Developer designs, builds, and maintains business applications and support functions based upon identified business requirements. This person will be heavily focused within SQL and Data warehousing, and ideally be well-versed with ETL and SSRS/SSIS. This position will also need someone who is an excellent communicator and enjoys working collaboratively.Top Reasons to Work with Us-Very stable company-Huge room for growth-Excellent benefitsWhat You Will Be Doing-Develop and write code for new and existing databases-Primary resource and point of contact for data transformation and ETL-Interacts effectively with the business users and internal IT team members-Constantly stay up to date with cutting edge BI technology, and recommend new implementationsWhat You Need for this PositionAt Least 3 Years of experience and knowledge of:- SQL (T-SQL)-SSIS/SSRS-Data Warehousing-ETL- C#/.NetNice to haves:-BI Tools (Tableau/Power BI/ect.)- GIT- TFSSo, if you are a Software Developer with SSRS/SSIS  experience, please apply today!                                    ","ETL, SQL, C#, .NET, BI, T-SQL, Ssis, Ssrs, GIT, TFS","Portland, ME",Portland,ME,43.6590993,-70.2568189,70000,90000,80000.0,https://www.cybercoders.com/software-developer-ssis-ssrs-job-421843
Business Intelligence,Senior Product Marketing Manager,"If you are a Senior Product Marketing Manager with experience in cloud or big data products , please read on!Job Title: Senior Product Marketing Manager Location: San Francisco, CASalary: $140- $180k + equityThe Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a  Senior Product Marketing Manager to join our newest team, our cloud based team.  Do you want to manage hadoop and cloud based products? Then this is the job for you!!What You Will Be Doing-Develop product and solutions content that support outbound demand generation, sales, and enablement efforts-Create a steady stream of killer content that emphasizes our ability to deliver solutions and work with our ecosystem partners-Produce collateral that effectively communicates how our product features and capabilities facilitate specific solutions and integrate with partner offerings-Evangelize with partners and solution providers through events, blogs, newsletters and webinars-Manage asset creation and deliverables through active collaboration with cross-organizational teams both inside our company and with partners-Work with partner team to drive go-to-market activities and support key sales efforts in conjunction with partners and key solution providersWhat You Need for this PositionRequirements:Bachelors degree in Math/Computer Science/Analytics/ Business Intelligence/Marketing  or equivalent-5+ years’ experience in hand’s on role in product marketing, solution marketing or solution engineering in a software company in the data management, BI and analytics market-Strong affinity for big data and analytics as a target market, with a deep understanding of the the landscape of tools and technologies used to implement solutions-Proven track record at performing well in a fast-paced environment, and organizational skills to manage multiple projects with tight deadlines effectively-Exceptional communication skills, including writing and presentations, and the proven ability to distill technical features/capabilities into value statements- BI or Analytics ExperiencePluses: -Ability to take a proactive approach to product management, with strong follow-through, resourcefulness, attention to detail and excellent written and verbal communication skills-Hands-on experience as a  Product Marketing Manager on a Big Data engine i.e. Hadoop, Stream processing, Map-reduce, machine learning, noSQL, in-memory processing.-Experience driving a cloud-first or cloud-option enterprise product and good understanding of business models on the cloud.-Experience working in a dynamic startup environmentWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home options-Catered Lunches- Walking distance from BartSo, if you are a Senior Product Marketing Manager with experience, please apply today!                                    ","Product Marketing, Product Manager, Business intelligence/ analytics, Customer Facing, Solution Marketing, Solution Engineering, Big Data","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,140000,200000,170000.0,https://www.cybercoders.com/senior-product-marketing-manager-job-422393
Business Intelligence,Lead Solutions Architect ($100k-$150k),"If you are a Solutions Architect with experience, please read on!If you are interested in joining a growing company that definitely cares about providing a great working environment for its employees, then apply immediately.Your application will be considered incomplete unless the screening questions are answered, and incomplete applications cannot be submitted for further review. Please answer all of the screening questions in detail in order to expedite the process.What You Will Be Doing-Oversight of business requirements, functional architecture and technical architecture of our products-Participate in business development and pre-sales activities including solution development and business demos for multiple opportunities across industry domains-Identify core competencies, innovation strategy and product differentiators to optimize enterprise value chain-Act as primary advocate for Master Data concepts and governance-Work closely with business and technology teams to envision, design and develop complex Master Data Management data models and architecture using business process modeling tools-Develop optimal solutions consistent with long-term vision and strategy for MDM domain for multiple industry verticals;-Work with other engineers to successfully deliver on customer expectations within time and budget by analyzing customer requirements, procedures, and problems to enhance company's products and services-Develop proprietary services such as Match & Merge, Data Quality Management and MDM driven / Interaction Analytics for master data systems using MDM best practices and industry architecture-Recommend the nature and scope of present and future product lines by reviewing product specifications and requirements; appraising new product ideas and product or packaging changesroughly 50% travel is requiredWhat You Need for this Position-Master's degree in Computer Science, Electrical or Electronics Engineering, or a closely related field, plus three years of experience in the job offered or in any related position(s).OR-Bachelor's degree in Computer Science, Electrical or Electronics Engineering, or a closely related field, plus at least five years of post-degree, progressively responsible experience in the job offered or in any related position(s).ANDKnowledge and experience with the following:-Java/J2EE-Apache Storm-ElasticSearch-Kibana-Graph DBs -HBase-Kafka-Data Modeling-Data Governance and Quality-Metadata Management-Data Architecture-Business Intelligence and Analyticsroughly 50% travel is requiredWhat's In It for You-$100,000-$150,000 Base Salary (DOE)So, if you are a Solutions Architect with experience, please apply today!                                    ","Java, J2EE, Apache Storm, Kafka, ElasticSearch, kibana, hBase, Graph DBs, Data Modeling, Business Intelligence","Houston, TX",Houston,TX,29.7604267,-95.3698028,100000,150000,125000.0,https://www.cybercoders.com/lead-solutions-architect-100k-150k-job-423481
